112.982279	28.19409
113.151737	27.835806
112.944052	27.82973
112.607693	26.900358
111.46923	27.237842
113.132855	29.37029
111.691347	29.040225
110.479921	29.127401
112.355042	28.570066
113.032067	25.793589
111.608019	26.434516
109.97824	27.550082
112.008497	27.728136
109.739735	28.314296
113.280637	23.125178
113.591544	24.801322
114.085947	22.547
113.553986	22.224979
116.708463	23.37102
113.122717	23.028762
113.094942	22.590431
110.364977	21.274898
110.919229	21.659751
112.472529	23.051546
114.412599	23.079404
116.117582	24.299112
115.364238	22.774485
114.697802	23.746266
111.975107	21.859222
113.051227	23.685022
113.746262	23.046237
113.382391	22.521113
116.632301	23.661701
116.355733	23.543778
112.044439	22.929801
108.320004	22.82402
109.411703	24.314617
110.299121	25.274215
111.297604	23.474803
109.119254	21.473343
108.345478	21.614631
108.624175	21.967127
109.602146	23.0936
110.154393	22.63136
106.616285	23.897742
108.062105	24.695899
111.552056	24.414141
109.229772	23.733766
107.353926	22.404108
110.33119	20.031971
109.508268	18.247872
112.34882	16.831039
109.5128055	18.7774931
106.504962	29.533155
104.065735	30.659462
104.773447	29.352765
101.716007	26.580446
105.443348	28.889138
104.398651	31.127991
104.741722	31.46402
105.829757	32.433668
105.571331	30.513311
105.066138	29.58708
103.761263	29.582024
106.082974	30.795281
103.831788	30.048318
104.630825	28.760189
106.633369	30.456398
107.502262	31.209484
103.001033	29.987722
106.753669	31.858809
104.641917	30.122211
102.221374	31.899792
101.963815	30.050663
102.258746	27.886762
106.713478	26.578343
104.846743	26.584643
106.937265	27.706626
105.932188	26.245544
105.28501	27.301693
109.191555	27.718346
104.897971	25.08812
107.977488	26.583352
107.517156	26.258219
102.712251	25.040609
103.797851	25.501557
102.543907	24.350461
99.167133	25.111802
103.717216	27.336999
100.233026	26.872108
100.972344	22.777321
100.08697	23.886567
101.546046	25.041988
103.384182	23.366775
104.24401	23.36951
100.797941	22.001724
100.225668	25.589449
98.578363	24.436694
98.854304	25.850949
99.706463	27.826853
90.951328	29.4334892
87.1247718	28.661956
97.1789501	31.1408514
94.3602321	29.6510453
91.7599651	29.2284265
93.6799147	31.4821007
81.6158024	30.7749429
108.948024	34.263161
108.979608	34.916582
107.14487	34.369315
108.705117	34.333439
109.502882	34.499381
109.49081	36.596537
107.028621	33.077668
109.741193	38.290162
109.029273	32.6903
109.939776	33.868319
103.823557	36.058039
98.277304	39.786529
102.187888	38.514238
104.173606	36.54568
105.724998	34.578529
102.634697	37.929996
100.455472	38.932897
106.684691	35.54279
98.510795	39.744023
107.638372	35.734218
104.626294	35.579578
104.929379	33.388598
103.212006	35.599446
102.911008	34.986354
101.778916	36.623178
102.10327	36.502916
100.901059	36.959435
102.019988	35.517744
100.619542	36.280353
100.242143	34.4736
97.008522	33.004049
97.370785	37.374663
106.278179	38.46637
106.376173	39.01333
106.199409	37.986165
106.285241	36.004561
105.189568	37.514951
87.617733	43.792818
84.873946	45.595886
89.1840477	42.9400252
93.51316	42.833248
87.304012	44.014577
82.074778	44.903258
86.150969	41.768552
76.172825	39.713431
75.989138	39.467664
79.92533	37.110687
80.265068	41.170712
81.317946	43.92186
82.985732	46.746301
88.13963	47.848393
